state	root	nonSwedish
334320000	1941.9152817510048	1999.7640786033678
334340000	None	1999.2554719244974
334360000	1941.8570446796775	1998.664263024148
334380000	1946.8824350699008	2000.1072220131875
334400000	None	1998.7882652906362
334420000	None	1999.436764702219
334440000	1945.1107773708031	1999.647738563753
334460000	None	2000.3471558303238
334480000	1935.7401024929031	1998.940219117618
334500000	1935.5416273076523	2000.9349388848045
334520000	1947.3065050832947	2002.1405144736154
334540000	1951.406492055516	2002.5391895463767
334560000	1950.131423602391	2004.2152345213715
334580000	1963.2875421650322	2005.5084367958539
334600000	1962.6877671138009	2005.482881392915
334620000	1958.1676354687606	2003.9622046820723
334640000	1958.9927974249224	2004.0290875808569
334660000	1949.2193728366478	2003.0283158419732
334680000	None	2003.965469664789
334700000	None	2003.850759622402
334720000	1956.6974527649045	2003.7454818067683
334740000	1948.8869094533393	2002.4213303843446
334760000	None	2000.8316840265556
334780000	1953.7808115792886	2004.1953459598963
334800000	None	2003.3244617407556
334820000	1950.8357094559606	2003.883101290291
334840000	None	2004.3040957489466
334860000	None	2006.1348587864118
334880000	1957.9192006912408	2005.396647679151
334900000	1956.9491852356764	2004.7224088598714
334920000	1963.3874752875545	2005.1725740810434
334940000	None	2006.0425157549582
334960000	1965.7157677420446	2005.524572495029
334980000	1965.4979993277057	2005.6397945631027
335000000	1960.8580224544069	2004.863325370583
335020000	1962.994744042088	2006.1620424292582
335040000	1962.2002584971794	2005.8017914435106
335060000	1966.086792956905	2006.5275411725777
335080000	None	2005.3447988612118
335100000	1962.9639231684055	2005.6657096901338
335120000	1963.230171424358	2005.9744196831164
335140000	1965.2637721651915	2006.386784219222
335160000	None	2004.74224097243
335180000	1961.8536345678626	2005.0003535746844
335200000	None	2005.4082556182493
335220000	None	2006.275986131649
335240000	1954.987045216677	2002.447710930531
335260000	1955.1310625904453	2002.353397062832
335280000	None	2004.177442218156
335300000	None	2006.7257620850442
335320000	1961.2651643056709	2004.5704045019372
335340000	1955.63134139924	2003.4868440516761
335360000	None	2003.6198720226953
335380000	1961.8867314324891	2005.0344941515395
335400000	None	2005.194032110887
335420000	None	2004.1785265286176
335440000	1951.8799770947344	2004.693688278646
335460000	1962.5294083150095	2006.1118664863748
335480000	None	2004.6261266569009
335500000	None	2002.9067138861421
335520000	1961.2648714833208	2003.0848249871729
335540000	None	2003.2544956476647
335560000	1959.362557156853	2003.7655738274525
335580000	1950.2670883444623	2003.7398968880152
335600000	1954.6325292532986	2003.2504038896498
335620000	None	2002.8044263285417
335640000	1964.77419396504	2003.8954305478794
335660000	None	2002.5426033109852
335680000	1950.8264153736454	2002.040252147022
335700000	1951.283668780863	2002.8152729176513
335720000	1946.7625189831394	2001.6260260386525
335740000	1948.1889707104358	2000.9518274688064
335760000	None	2000.3720493744895
335780000	None	1999.4913226945275
335800000	1950.9764146240343	2003.2824628450903
335820000	1954.510031481266	2002.096728062317
335840000	1955.129570310272	2003.3484772979148
335860000	None	2000.3754869789452
335880000	1931.9846797009159	1998.7772072507453
335900000	1939.3229919831037	2001.8142808195614
335920000	1942.107139504014	1999.9609921405372
335940000	1942.415899368493	1999.8019454714472
335960000	1948.712911810751	2002.293059895982
335980000	1954.593435604734	2002.8025596882364
336000000	1946.4436326453774	2002.36896407499
336020000	1933.441078733649	2001.3016150218266
336040000	1954.0021145467856	2003.4132311553983
336060000	1951.0671264701461	2003.9936781068866
336080000	None	2001.8538960600267
336100000	1956.7878568009635	2004.2291302037995
336120000	1948.1486507687437	2001.585513598588
336140000	None	2002.6231208108657
336160000	None	2003.3842609109756
336180000	None	2002.7396119690698
336200000	None	2003.1611854943542
336220000	None	2002.5602361792487
336240000	None	2004.951033069528
336260000	1948.4829728182367	2002.0162404627458
336280000	1954.5351337592826	2003.4542541547653
336300000	None	2004.5804041280844
336320000	1961.821700272741	2004.677890910305
336340000	None	2003.7886805989644
336360000	None	2003.041604421734
336380000	1949.616152202717	2000.0849753756604
336400000	None	2003.431190549962
336420000	None	2003.121763380846
336440000	None	1999.4458803155594
336460000	None	1999.0465752591597
336480000	None	2000.621894213917
336500000	1950.9189902144487	2001.3346037915285
336520000	1947.2418766946532	2002.915042173897
336540000	1961.4911637439816	2004.3881765852263
336560000	1947.2562845689072	2003.2563359465348
336580000	1945.4673132074809	2002.8614013747415
336600000	1951.9539144301034	2005.5522910630946
336620000	1950.353198393207	2002.6443284791476
336640000	1952.410462468815	2003.1569691604334
336660000	1962.5115515668438	2004.916536154406
336680000	None	2005.571560566693
336700000	1972.6442993026665	2007.0389087522965
336720000	None	2006.5662331181716
336740000	None	2003.4775089691097
336760000	1949.1246090777813	2004.6351124532812
336780000	1951.4377895548796	2002.8348320463035
336800000	1954.6664480041336	1999.55400288988
336820000	None	2003.4157943825078
336840000	None	2002.4983684903918
336860000	1938.9722931498807	1999.6645681274656
336880000	1939.3381981457544	1998.228004529086
336900000	None	1998.313295001655
336920000	None	2001.100138587323
336940000	1947.011788716622	2000.6414641009915
336960000	None	1998.9341181573577
336980000	1937.365276362053	2000.0773836550563
337000000	1939.1079511419762	1998.0808979800358
337020000	None	1998.7313815812706
337040000	1919.6648091782506	1995.9635978708918
337060000	1929.497408916841	1997.550304192255
337080000	1920.002925798449	1996.1559182320677
337100000	None	1998.2011837389794
337120000	1928.5837997876358	1997.2820052536354
337140000	None	1996.8317919462693
337160000	1941.8168336067033	1998.243501675022
337180000	1920.396018168741	1999.4082683125732
337200000	None	1996.6331802964157
337220000	1927.7710912132216	1999.215284483836
337240000	1918.6429041335055	1996.311126628527
337260000	None	1999.175206609743
337280000	1930.1861136015189	1998.5046007100511
337300000	None	1998.8990613920107
337320000	None	1995.860845689083
337340000	None	1998.1184562168626
337360000	1927.3470068394286	1999.316433833705
337380000	None	1997.3403252352039
337400000	1934.9450302635787	1999.216102486635
337420000	None	1998.9165198461696
337440000	1933.587742319613	1998.0780656571021
337460000	None	1998.877162955145
337480000	1921.3538988545074	2000.2256935979397
337500000	1955.7629946829886	2002.96229698546
337520000	1944.9623917785816	2002.2577604301568
337540000	1943.5900663575192	2001.757852032181
337560000	1928.3377020002088	2000.443532029125
337580000	None	2001.209015964463
337600000	1944.6420358524213	2000.565426499268
337620000	None	2003.8836637888037
337640000	1958.4247063128416	2003.9533506004475
337660000	1951.5038871202526	2002.688665254666
337680000	1945.022427310448	2001.4672893801796
337700000	1948.0005502893787	2002.4584218583113
337720000	None	2003.207633992332
337740000	None	2002.623846141758
337760000	None	2002.5138363765377
337780000	None	2004.7785167458387
337800000	None	2002.7811123103104
337820000	None	2000.6321567629511
337840000	1942.801584569841	2000.7198081158238
337860000	1950.5104098188115	2002.2642895360545
337880000	1955.313774673777	2004.036880210884
337900000	None	2003.1674468278773
337920000	1955.5284273056197	2004.4046142792452
337940000	None	2004.6569539388197
337960000	1963.6568869582702	2005.5870526303977
337980000	None	2004.51295832099
338000000	1962.9275838574356	2004.6533214510546
338020000	1959.197970370519	2005.0826725916065
338040000	1969.402429640539	2006.1744803315546
338060000	None	2007.1387329355023
338080000	None	2007.0516165296208
338100000	1968.0965660943066	2006.0762353235632
338120000	1957.130694745478	2004.6564796917903
338140000	None	2004.1886342002674
338160000	1952.878045530957	2005.4071076001571
338180000	1948.316802111505	2001.7558467668848
338200000	None	2003.0043707104153
338220000	None	2003.3443476484365
338240000	None	2002.565756079791
338260000	None	2002.6178490156492
338280000	1955.4197335350502	2004.1576406861361
338300000	1958.2103638668239	2004.6442365767546
338320000	1965.4190020164558	2005.8282281992829
338340000	None	2004.4277780840912
338360000	None	2005.3303541822297
338380000	None	2004.7402494932521
338400000	None	2002.0521302150642
338420000	1960.147829793782	2005.0520101529216
338440000	1962.9025351703647	2005.0376993612717
338460000	1951.77670216336	2004.8341705884993
338480000	1956.732300945123	2004.2039058261114
338500000	1949.6486514676271	2003.7955296554062
338520000	1953.9155440755203	2002.5972299758394
338540000	None	2003.039579140052
338560000	1941.3618529718733	2001.3629686145327
338580000	1947.859113802708	2001.7108325272259
338600000	1948.2564306306274	2004.5651934148298
338620000	1952.2771113639142	2001.6969316615853
338640000	None	2001.804666925571
338660000	1954.8507491628059	2002.7916915404455
338680000	None	2004.6351819034917
338700000	None	2004.9743592227935
338720000	None	2005.6403107730875
338740000	None	2006.2205967548553
338760000	None	2006.1275363959553
338780000	1964.7267611029215	2006.623073339227
338800000	None	2006.492533109844
338820000	1959.6700683386828	2004.1406209693591
338840000	1964.944344709041	2005.1858853697277
338860000	1960.858785892179	2004.608696905648
338880000	1962.776584699414	2005.2953382032415
338900000	1963.647436383042	2005.7570505387134
338920000	1956.5399625602186	2004.0309545422533
338940000	1957.569676899635	2001.540408634404
338960000	None	2005.562330206689
338980000	1955.6396512210922	2001.9058020969646
339000000	1964.549628352917	2005.0133083077706
339020000	None	2004.9877462184184
339040000	1957.9128258768708	2004.0184996536177
339060000	1968.5405942588184	2003.2683114410193
339080000	None	2003.610344128442
339100000	1948.241720153494	2001.354627016235
339120000	None	2003.9295498632237
339140000	1961.1933523977154	2003.3675417616978
339160000	1950.113662191929	2002.9928910842345
339180000	None	2002.7072339310878
339200000	1959.5815647139502	2005.658570040366
339220000	None	2005.9418540356507
339240000	1964.0336880514412	2005.348256312186
339260000	None	2004.4257381137681
339280000	1964.0142635502039	2005.7888758927584
339300000	1960.0283679386002	2004.728487226607
339320000	1958.530263478774	2004.838410152727
339340000	1964.2505477629406	2005.4792435003537
339360000	None	2005.136497904955
339380000	None	2005.9420960773646
339400000	None	2006.1933856067412
339420000	None	2003.2592215957302
339440000	1965.3887883933216	2006.165958466669
339460000	None	2005.9271427318738
339480000	None	2004.9230524902061
339500000	None	2005.2357752841044
339520000	None	2005.7408649455733
339540000	None	2004.803349970334
339560000	1944.2479899190646	2002.7323885006222
339580000	1938.9170860361946	2000.796565607323
339600000	1937.4781814406765	2001.3924689286666
339620000	1943.9187455357803	2002.1909383932743
339640000	None	2000.9241413759441
339660000	1947.1879424238416	2000.9792770521483
339680000	None	1999.4594372431955
339700000	None	1998.922997867417
339720000	1939.9541330840682	1999.1184901651216
339740000	1915.6222119835952	1997.1018414529449
339760000	None	1998.60070476055
339780000	1924.2921515686803	1994.4654538686082
339800000	None	1998.0580971276017
339820000	1939.0200415676059	2000.4478801207244
339840000	None	2000.234564573323
339860000	1934.4827857112703	1998.1352875563596
339880000	None	1998.7647481404413
339900000	1953.5050366558946	2001.627282851854
339920000	None	2003.1339992042938
339940000	None	2004.7490754820783
339960000	1952.4247376604978	2003.539181650798
339980000	None	2003.7030310731093
340000000	1951.6434930634157	2002.4761980546145
340020000	None	1999.3207632039084
340040000	1945.3804846117062	2002.3781291272492
340060000	1947.670166843482	2003.0501039415242
340080000	None	2003.2204488674627
340100000	1961.1666215544672	2003.7067858408045
340120000	None	2003.5950813457982
340140000	1953.2811734849029	2004.2383060034995
340160000	1954.657400704249	2002.9237248696238
340180000	None	2002.8493244335568
340200000	None	2000.4845541616146
340220000	None	2002.8376801786687
340240000	1966.1130296432914	2005.8453205717076
340260000	1965.2534294595969	2006.2501411503558
340280000	1966.7491927565454	2005.2661452151626
340300000	None	2004.2654766032535
340320000	1961.3753428747737	2005.483481973946
340340000	1961.7179794484675	2004.8399178740517
340360000	None	2005.215806373576
340380000	None	2003.5685492343111
340400000	None	2004.135241917998
340420000	1947.9888124454044	2002.974612639219
340440000	None	2002.3565485223812
340460000	None	2003.511873323698
340480000	1959.64255656798	2004.6230995734431
340500000	None	2005.020175413147
340520000	1954.376667178199	2004.3047440420873
340540000	None	2005.2736114147483
340560000	1958.5397803682877	2005.1225901089715
340580000	None	2003.6113541708662
340600000	1951.704802676084	2003.8581758780379
340620000	1957.0645623020114	2005.6397961330872
340640000	1963.803332687376	2005.8381650680788
340660000	None	2004.5606933069791
340680000	1964.6538260056511	2005.690809478883
340700000	1961.0972804378007	2004.3438910161267
340720000	1953.2622509822766	2004.6034105132935
340740000	1952.6122617715034	2003.3941583755345
340760000	None	2004.773530958311
340780000	None	2004.3914826551397
340800000	None	2004.5202325208256
340820000	None	2001.9457201421417
340840000	1955.948120108712	2005.2487393886117
340860000	None	1998.456695367254
340880000	1945.512737277145	2002.307667910255
340900000	1941.2061712816717	2000.3527735905136
340920000	None	2000.8007718106126
340940000	None	2001.8577199175536
340960000	1951.2317246979578	2002.5326136735146
340980000	None	1995.23108941338
341000000	1939.6531680231294	1999.104182116039
341020000	1946.469668888667	2002.8118178106097
341040000	1948.2880060296466	2001.6622940690484
341060000	None	2003.3668911075495
341080000	None	2005.3701451306135
341100000	1967.0940208305642	2005.518198731259
341120000	None	2004.398230856016
341140000	1952.3361882626318	2004.3907635545222
341160000	1961.7901711194825	2004.2904154684604
341180000	1951.8328017455804	2003.0103297516998
341200000	None	2004.9556024047536
341220000	None	2005.2136006754147
341240000	1963.2583196505402	2004.2576377900991
341260000	None	2003.9618129746898
341280000	None	2002.1372011067988
341300000	1961.19273400122	2004.4523122973474
341320000	None	2005.400526837986
341340000	None	2005.5758308554664
341360000	None	2005.580554291699
341380000	1959.5574206667934	2005.0294921953666
341400000	1960.8526004189575	2004.9031466139124
341420000	None	2004.234732130412
341440000	1948.7381020296357	2003.8248903545427
341460000	None	2002.5395055816248
341480000	1946.8003437448638	1999.3282105740454
341500000	None	2004.1274315133994
341520000	1956.0347602248362	2005.3550053064591
341540000	1944.2339968639778	2001.8185860797278
341560000	1952.1854167885724	2001.3176048706744
341580000	1958.4054260300165	2002.0133502087244
341600000	1945.9272129307094	2001.883174366042
341620000	None	2003.3208882305346
341640000	None	2001.2478012310748
341660000	1942.6987944732148	2002.7178079457335
341680000	1945.2471676696498	2002.9796007641444
341700000	1940.8063749223572	2001.191868961906
341720000	1937.3582371343475	2000.6611409930506
341740000	None	2001.0821872818876
341760000	None	1999.0880205378687
341780000	None	1998.5125082526877
341800000	1919.0583549389412	1995.6920937110162
341820000	1933.6001485604945	1994.8773020619528
341840000	1943.01310702445	2003.0973970277232
341860000	1946.163907388975	2003.2804324404412
341880000	None	2002.5318528386883
341900000	1953.248827882155	2004.2894424059045
341920000	None	2005.1347474234472
341940000	1957.2602594989955	2003.6227543734497
341960000	1954.8076700779145	2004.0930159000875
341980000	None	2002.726937573967
342000000	None	2004.8180400965725
342020000	1958.5538462170537	2004.9947390143845
342040000	None	2004.8370456400564
342060000	None	2004.900981484831
342080000	None	2004.0972458472809
342100000	None	2001.0997783915134
342120000	None	1999.9650422028374
342140000	1961.6562254137843	2003.5502668331123
342160000	1965.2516060830428	2006.8427312741178
342180000	1964.177894802302	2005.8299189546083
342200000	1953.3908128146252	2004.34838317784
342220000	None	2004.9579959992188
342240000	1956.637385557044	2003.7153611840977
342260000	None	2005.6959320805222
342280000	1959.8505679295022	2005.7850231253217
342300000	1957.6672625043234	2005.6188189379368
342320000	None	2003.810412026502
342340000	1956.6151538163913	2003.2631253435268
342360000	None	2000.2294643357513
342380000	None	2001.9913418441179
342400000	None	2005.93253828231
342420000	1957.3858879601996	2004.3613603544336
342440000	1950.723498229072	2003.3568156453841
342460000	1949.8207035512248	2001.7617425017388
342480000	1944.9606413009167	2001.7662700596738
342500000	None	2003.1759474341015
342520000	1950.3035710443796	2002.6578880278641
342540000	1957.4326927076145	2004.764530233008
342560000	1962.4494336595155	2003.7497590396965
342580000	1955.6452210047096	2005.041348837928
342600000	1957.4290117263552	2004.3777132689347
342620000	1966.2636543871836	2005.593367964882
342640000	None	2005.8970925898893
342660000	None	2006.946125533578
342680000	1958.9110151397551	2004.7387939816967
342700000	None	2004.2099070761008
342720000	None	2004.128267528108
342740000	None	2004.7163969826008
342760000	None	2004.879892123189
342780000	None	2005.019220162259
342800000	1961.7756997879733	2005.3123449137815
342820000	1960.0546787364144	2005.5220414233656
342840000	1959.988370559397	2003.8544155876662
342860000	None	2004.477971336714
342880000	1955.048647990797	2004.1662507035633
342900000	1948.979353393721	2004.1499305111383
342920000	None	2003.1848770603826
342940000	None	2002.9673156386182
342960000	1946.4061332350348	2003.2872584141717
342980000	1950.8726836934213	2005.3993841594895
343000000	1952.757658665996	2003.4546523971403
343020000	None	2004.9680319528288
343040000	1960.95521047309	2004.9998398496582
343060000	1945.012097644647	1997.2228502174721
343080000	None	2005.982876775895
343100000	1964.979015932222	2005.9658011379909
343120000	1949.2199773764962	2003.9269457414935
343140000	1962.6456445839556	2005.4894719677388
343160000	None	2002.6425598008768
343180000	None	2004.693217700484
343200000	1953.84632629195	2004.111090158175
343220000	None	2004.1438411497602
343240000	1955.641435375362	2004.4586726654184
343260000	1954.210571341906	2003.3752453744942
343280000	None	2004.97066103256
343300000	None	2004.0339974069136
343320000	None	2003.5088918527886
343340000	None	2002.1453738439225
343360000	None	1997.5080360470004
343380000	None	2001.9077691319858
343400000	1951.4407227796655	2002.8001995980824
343420000	None	2003.3661965777842
343440000	1952.787563231937	2003.2131760463715
343460000	None	2002.7046374082154
343480000	1954.554938610331	2003.3782697510248
343500000	1956.73780754923	2000.994540633224
343520000	1954.3697695179064	1998.2561308061458
343540000	None	2003.5663417122125
343560000	None	2003.6900055885455
343580000	1968.8010404466863	2006.9113551421965
343600000	None	2006.6019125628152
343620000	None	2006.1647299239648
343640000	1965.2138588132866	2004.089017164885
343660000	1971.1135330589345	2007.1083634071442
343680000	1963.5280253349777	2005.7880280672891
343700000	None	2003.5278086700346
343720000	None	2005.2158150442747
343740000	1959.2791552582487	2003.5023413333543
343760000	1966.4731799351664	2006.1164095880629
343780000	1958.3773360647858	2005.2273601380355
343800000	1963.0570707547895	2005.2640212220638
343820000	1954.176196739424	2004.495818012199
343840000	None	2004.285782114343
343860000	None	2005.1832936299613
343880000	None	2004.119157334012
343900000	None	2004.0085240967005
343920000	None	2002.676788712414
343940000	1956.2973930227824	2004.0047067444068
343960000	None	2002.8373017013103
343980000	None	2001.3205737825897
344000000	1953.1875987102849	2003.3514404474636
344020000	None	2003.2796521500316
344040000	1947.8626746637703	2000.1063745322192
344060000	1953.2255642102991	2000.425522041117
344080000	None	2003.6727742266237
344100000	1960.099322399703	2005.5296957551773
344120000	1957.2141458673782	2004.6004293096817
344140000	None	2004.7858686762888
344160000	1958.4112815247054	2004.4387855486418
344180000	1961.7573800409566	2002.5763541600911
344200000	None	2004.1190988235585
344220000	1969.4206541170342	2006.600621840542
344240000	None	2005.5690430867064
344260000	1962.768732795507	2004.9625229485343
344280000	None	2005.5440660855782
344300000	None	2006.1986667474025
344320000	1957.527296536019	2005.8982324909794
344340000	None	2005.7202878745868
344360000	None	2004.150040197418
344380000	None	2005.5414864473817
344400000	1972.1600941227323	2006.7237404426185
344420000	1964.038341576318	2005.2522886986048
344440000	None	2006.2627384072052
344460000	1971.0581900525772	2006.2264702042655
344480000	1967.7896492506732	2007.3932521299535
344500000	1967.3724742831334	2007.1976780527548
344520000	1965.9737420152144	2006.433457017696
344540000	None	2006.5307626110719
344560000	None	2005.296388744065
344580000	1965.852067062715	2006.4155208493544
344600000	None	2006.6499206399353
344620000	1966.7672276856697	2005.6813540143626
344640000	None	2005.4265009249866
344660000	None	2004.6122237398588
344680000	1960.577257105209	2004.8565891409362
344700000	None	2004.7389841065374
344720000	None	2004.2652143397488
344740000	None	2004.3877539147434
344760000	None	2005.5327742300792
344780000	1954.5300136757423	2003.7960218371552
344800000	None	2005.2273968615366
344820000	None	2004.9194162071722
344840000	None	2004.4936920600326
344860000	1959.008971578991	2003.335100706354
344880000	None	2004.4819029479381
344900000	1960.0186344553642	2004.9513104220111
344920000	None	2003.2266977296997
344940000	1964.4851636472004	2005.4907292729324
344960000	1960.1403754741823	2004.4577485830669
344980000	1955.9578247668442	2005.1519997660419
345000000	1966.1476597789667	2005.1113663571236
345020000	1955.6420846569094	2004.613606902749
345040000	None	2005.4659210479879
345060000	None	2006.3654074109843
345080000	None	2004.8088092512817
345100000	1963.8976898780568	2006.400282015631
345120000	1973.8741966998566	2007.5123755605823
345140000	1965.286672673907	2006.33371413699
345160000	1960.0748277509108	2004.898066339893
345180000	None	2004.2299160137115
345200000	None	2005.3732625503042
345220000	None	2005.0454971333795
345240000	1963.725436564318	2005.2012515315564
345260000	None	2005.6122698801767
345280000	None	2006.0030886706495
345300000	1966.076397056785	2006.5507496048474
345320000	None	2006.2371687061689
345340000	1968.0484474024652	2007.5119367100278
345360000	None	2006.0109410972782
345380000	1953.9093448971275	2004.8673967021239
345400000	None	2003.5085120128945
345420000	None	2001.0170208819984
345440000	1950.4407632043606	2002.9972539769435
345460000	1955.0479312522166	2004.5604683342497
345480000	1954.856391319037	2004.998145209783
345500000	1960.9427919003504	2006.015897745768
345520000	None	2005.648475780548
345540000	None	2003.923718579468
345560000	1960.5016872370597	2004.5312688332735
345580000	None	2004.5275190772013
345600000	1948.5150023884644	1998.633853604735
345620000	1948.0408244036134	2003.078004891531
345640000	1941.805770822862	2001.9426297068037
345660000	1936.4878945155485	1998.8480392672043
345680000	None	1996.840712090768
345700000	1946.5505655265968	2002.4770930731204
345720000	None	2002.0953113945961
345740000	None	2001.0291314905621
345760000	1954.2700161918222	2003.9524865149385
345780000	1963.143144909825	2002.5070948661294
345800000	1959.69101217366	2005.0245169166424
345820000	1954.2662491209787	2000.3772835978643
345840000	None	2003.9033181138539
345860000	None	2003.6062216830412
345880000	1953.6446393013955	2003.4527906949422
345900000	None	2003.4297526909477
345920000	1958.7747338241368	2004.6532405107323
345940000	1951.6421472762593	2002.7609802918528
345960000	None	2003.4792483447866
345980000	1958.5952952628113	2004.2482885863706
346000000	1961.0504847689901	2005.7618473936996
346020000	1950.5705848002915	2003.3263827021608
346040000	1953.0426948565434	2003.4076534100534
346060000	1956.468889690303	2005.560005566784
346080000	1955.8561645756354	2003.671793705107
346100000	1961.2221959125518	2005.5921556784688
346120000	1954.0497049576659	2003.5090511429473
346140000	1941.3155747898736	2000.6177246092002
346160000	None	2001.3606830731787
346180000	1941.9280767061994	2002.3048884480222
346200000	None	2002.4462042846014
346220000	1950.6635344310732	2003.4607119405912
346240000	1954.5866244156305	2003.5477880946178
346260000	1962.5206193749166	2005.766126225535
346280000	None	2002.9270794031263
346300000	1952.407436165724	2004.3439420068469
346320000	None	2004.9234430391487
346340000	None	2003.2947863412194
346360000	1956.7645699599143	2004.6169858460594
346380000	None	2003.0439150214254
346400000	None	2002.717604937029
346420000	1944.206375770178	2003.6227357045072
346440000	1944.3978957924487	2003.0330817453978
346460000	1952.024623404971	2004.5530484758006
346480000	None	2004.8774436589981
346500000	None	2005.3554471631078
346520000	1960.9317072481722	2005.9966438968256
346540000	1956.5956231506907	2005.0674784102382
346560000	1961.9559892987038	2005.803480380478
346580000	1957.6104478384666	2005.061051339039
346600000	1955.4798258497815	2003.3348672490351
346620000	None	2003.255567802661
346640000	None	1999.3410007712162
346660000	1959.167243770756	2004.203562702196
346680000	1969.8739000331104	2005.6080895325367
346700000	None	2003.3945267808097
346720000	1966.1764005528385	2006.780416224644
346740000	1968.5725534814815	2006.9134909911827
346760000	None	2005.0436649513022
346780000	1967.0170088446278	2004.9569572715384
346800000	1961.1328157307157	2003.8920246235123
346820000	None	2005.0443330193912
346840000	1960.9493190639741	2001.4551337653784
346860000	None	2004.5792985957962
346880000	1947.5372039985587	1998.0112533443087
346900000	None	2001.5869651501691
346920000	None	1998.732832536668
346940000	None	1990.8208960006446
346960000	1941.2771385228903	2002.833050576601
346980000	None	2001.1910767982004
347000000	None	2001.9517842401854
347020000	None	1998.493562416353
347040000	1930.768954822541	1995.5430491543984
347060000	1945.6158262397412	2002.3559100297623
347080000	1952.5966825158916	2003.7327157098243
347100000	None	2001.8592372500993
347120000	1936.8009909342195	1995.9262448929073
347140000	1934.5148618414378	2001.5337556701172
347160000	1945.3641752826068	2002.217154444489
347180000	1954.3445538583592	2004.6319560069323
347200000	1955.9530187895928	2003.0682397244152
347220000	1950.897725142767	2004.6539579894782
347240000	1950.5276037266485	1998.103278563536
347260000	1945.7737911009128	1997.9375293717223
347280000	None	1998.0092423077388
347300000	None	2003.8235882887768
347320000	None	1997.9895911183783
347340000	1940.8280780347893	2002.2760857984767
347360000	1950.107065192931	2004.3870518589415
347380000	1951.5318967291792	1999.656461966919
347400000	1941.8236304799543	1997.0970057134011
347420000	None	1997.4230398657928
347440000	None	2002.8014173993274
347460000	1950.827577014499	2003.092202688516
347480000	None	2006.3173190208881
347500000	1951.1279588698594	1998.1417017429615
347520000	1953.3715655641768	1999.2231195395232
347540000	None	2005.18857861673
347560000	None	2002.0872614364425
347580000	1948.9869004221205	1996.8650169902976
347600000	1937.7489069655771	2000.5880415921852
347620000	None	1997.7556937231745
347640000	None	1998.439509638202
347660000	1947.7753378275413	1999.2353608873018
347680000	1952.329168607695	2000.3957332758264
347700000	1940.2889053244037	1997.5999409507297
347720000	None	1997.9382023584483
347740000	1946.3281201864436	1998.624496892628
347760000	1956.670499885101	2000.317687006286
347780000	None	2007.4050731350571
347800000	1956.7554960453767	2001.9722617099208
347820000	None	2005.4414017403785
347840000	None	2003.1448478601446
347860000	1960.5588336048024	2006.355662628978
347880000	1954.7473963982143	2007.134752230006
347900000	None	2000.472717927921
347920000	1954.9318952484496	2003.9539555166434
347940000	1955.4187894302268	2002.7500695917806
347960000	1952.8249986449441	2001.7779939617994
347980000	1949.5331900714252	2004.6133354546346
348000000	1950.3884977864404	1998.8803255555872
348020000	1936.030634884396	2000.5034158221688
348040000	None	2004.6554738373761
348060000	1957.1835517447564	2000.5972337115443
348080000	1951.6860975730538	1999.5760083327225
348100000	1960.808292575062	2001.9552789468328
348120000	1956.8865026262665	2006.7516195678322
348140000	1962.575036380154	2001.393788274096
348160000	1959.589349112943	2002.921244299012
348180000	1957.6392275266853	2001.669965186661
348200000	None	2007.8418723847685
348220000	1964.0065556084535	2007.6275941235183
348240000	None	2006.4086701096546
348260000	1960.3691867570622	2007.3616719455094
348280000	1964.9272818697686	2007.5010472689128
348300000	1945.737481138577	2005.861393219405
348320000	None	2003.0223074026003
348340000	1934.9957974939662	1992.9216460176415
348360000	1936.9027999093942	1997.2374524262339
348380000	1928.8761020573354	1993.378087344391
348400000	1937.1561686673847	2002.322543160456
348420000	1935.6403222367178	2003.0821333906588
348440000	None	1999.6281536464564
348460000	None	2004.0179839477983
348480000	None	2000.05023896687
348500000	1950.2687124661352	2004.6249284390813
348520000	1949.9564317149338	2004.130592408955
348540000	1962.9082625999831	2002.9233358095594
348560000	None	2007.5785674225076
348580000	None	2007.8699676269634
348600000	1960.8741296993858	2006.034479414756
348620000	None	2005.5200839378067
348640000	1949.8679734167872	1998.5760958972235
348660000	None	1999.755967128673
348680000	1961.387591915126	2003.1266063490527
348700000	None	2001.8345734225832
348720000	1951.9950666928673	1999.2555302691162
348740000	None	1998.9787889204808
348760000	1944.6971883272788	1999.1409709653833
348780000	1949.9029740866495	1999.0480416750231
348800000	None	1999.3133985109193
348820000	None	2000.02465934931
348840000	1955.309279795665	2006.0801135089848
348860000	1948.2855593576799	1999.451313987693
348880000	1948.6377501384766	2004.2000015706776
348900000	None	2005.5087666079235
348920000	None	1998.9612356587988
348940000	1947.6589837023075	2000.0333940131868
348960000	None	2002.1500326305222
348980000	1956.1045589374862	2006.710576417714
349000000	None	2006.4996468723725
349020000	1962.1333326418965	2006.275672194665
349040000	1965.5613234111693	2006.1976307608006
349060000	1965.075772568296	2003.1594858082935
349080000	None	2005.7026239097138
349100000	1961.0976224965846	2005.7950993787026
349120000	1951.3250719142115	2003.8814237826616
349140000	None	2002.378785012856
349160000	None	1998.6197796189158
349180000	1947.9458165535536	2002.8921835962196
349200000	None	2002.4476363348183
349220000	None	2000.768183157183
349240000	None	2006.1843700268919
349260000	1960.957999115042	2006.8257234930445
349280000	1956.824426064748	2001.7553684523295
349300000	1961.769861561895	2003.5796861365582
349320000	None	2005.5083577268226
